name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_glaberrima_pi.7.15400001.15500000.fasta	57574	355	97.8282	79.2551	0.851788	0.424983
Oryza_glaberrima_pi.7.15500001.15600000.fasta	66053	785	210.555	175.254	0.735743	0.402873
Oryza_glaberrima_pi.7.15600001.15700000.fasta	69642	488	93.3038	108.948	-0.523199	0.418478
Oryza_glaberrima_pi.7.15700001.15800000.fasta	68158	524	115.829	116.985	-0.0360244	0.410949
Oryza_glaberrima_pi.7.15800001.15900000.fasta	75796	1139	320.696	254.286	0.955139	0.423043
Oryza_glaberrima_pi.7.15900001.16000000.fasta	89362	535	127.476	119.441	0.245253	0.407521
Oryza_glaberrima_pi.7.16000001.16100000.fasta	87286	646	151.693	144.222	0.189053	0.416139
Oryza_glaberrima_pi.7.1600001.1700000.fasta	62492	296	41.7811	66.0832	-1.33431	0.428877
Oryza_glaberrima_pi.7.16100001.16200000.fasta	71302	1888	537.919	421.503	1.01124	0.434401
Oryza_glaberrima_pi.7.16200001.16300000.fasta	88393	535	122.064	119.441	0.0800795	0.414277
Oryza_glaberrima_pi.7.16300001.16400000.fasta	87189	1018	257.904	227.272	0.49276	0.422147
Oryza_glaberrima_pi.7.16400001.16500000.fasta	73490	833	300.041	185.97	2.24099	0.407797
Oryza_glaberrima_pi.7.16500001.16600000.fasta	79329	996	308.482	222.361	1.4159	0.414599
Oryza_glaberrima_pi.7.16600001.16700000.fasta	66245	398	116.245	88.855	1.1215	0.400472
Oryza_glaberrima_pi.7.16700001.16800000.fasta	60826	1314	424.305	293.356	1.63317	0.434102
Oryza_glaberrima_pi.7.16800001.16900000.fasta	84865	741	218.191	165.431	1.16463	0.417388
Oryza_glaberrima_pi.7.16900001.17000000.fasta	93381	516	141.45	115.199	0.830578	0.402228
Oryza_glaberrima_pi.7.17000001.17100000.fasta	51182	387	113.857	86.3993	1.15599	0.414877
Oryza_glaberrima_pi.7.1700001.1800000.fasta	66327	475	90.4469	106.046	-0.53586	0.420926
Oryza_glaberrima_pi.7.17100001.17200000.fasta	70384	643	196.332	143.552	1.34177	0.406351
Oryza_glaberrima_pi.7.17200001.17300000.fasta	88918	744	229.241	166.101	1.38817	0.417207
Oryza_glaberrima_pi.7.17300001.17400000.fasta	84249	1067	365.299	238.212	1.95081	0.403555
Oryza_glaberrima_pi.7.17400001.17500000.fasta	89072	785	253.565	175.254	1.63215	0.422548
Oryza_glaberrima_pi.7.17500001.17600000.fasta	70618	404	93.5852	90.1946	0.136787	0.406387
Oryza_glaberrima_pi.7.17600001.17700000.fasta	81047	965	231.073	215.44	0.265258	0.405002
Oryza_glaberrima_pi.7.17700001.17800000.fasta	88238	955	282.135	213.207	1.18172	0.404029
Oryza_glaberrima_pi.7.17800001.17900000.fasta	79768	650	136.059	145.115	-0.22775	0.40329
Oryza_glaberrima_pi.7.17900001.18000000.fasta	41949	585	76.5663	130.604	-1.50919	0.434913
Oryza_glaberrima_pi.7.18000001.18100000.fasta	42030	144	22.3296	32.1486	-1.0959	0.382057
Oryza_glaberrima_pi.7.1800001.1900000.fasta	72163	519	100.366	115.869	-0.48768	0.406933
Oryza_glaberrima_pi.7.18100001.18200000.fasta	64523	856	196.149	191.105	0.0964328	0.410755
Oryza_glaberrima_pi.7.18200001.18300000.fasta	64466	321	75.0207	71.6645	0.170062	0.422967
Oryza_glaberrima_pi.7.18300001.18400000.fasta	63384	453	93.8288	101.134	-0.263057	0.417013
Oryza_glaberrima_pi.7.18400001.18500000.fasta	53594	502	103.504	112.073	-0.278668	0.439157
Oryza_glaberrima_pi.7.18500001.18600000.fasta	94337	637	125.369	142.213	-0.432224	0.409181
Oryza_glaberrima_pi.7.18600001.18700000.fasta	89230	518	130.489	115.646	0.467845	0.429023
Oryza_glaberrima_pi.7.18700001.18800000.fasta	75700	501	99.4386	111.85	-0.40439	0.412156
Oryza_glaberrima_pi.7.18800001.18900000.fasta	82194	1508	333.039	336.667	-0.0394388	0.440706
Oryza_glaberrima_pi.7.18900001.19000000.fasta	69757	970	224.366	216.556	0.131824	0.410079
Oryza_glaberrima_pi.7.19000001.19100000.fasta	83470	1264	369.737	282.193	1.1349	0.452969
Oryza_glaberrima_pi.7.1900001.2000000.fasta	24834	296	72.7387	66.0832	0.365423	0.437524
Oryza_glaberrima_pi.7.19100001.19200000.fasta	75939	796	202.263	177.71	0.50469	0.40514
Oryza_glaberrima_pi.7.19200001.19300000.fasta	84954	361	78.709	80.5947	-0.0850548	0.409921
Oryza_glaberrima_pi.7.19300001.19400000.fasta	96141	727	169.327	162.306	0.15797	0.416962
Oryza_glaberrima_pi.7.19400001.19500000.fasta	77242	665	148.439	148.464	-0.000600366	0.446933
Oryza_glaberrima_pi.7.19500001.19600000.fasta	73824	471	98.4579	105.153	-0.23192	0.413227
Oryza_glaberrima_pi.7.19600001.19700000.fasta	81875	571	142.406	127.478	0.427088	0.443313
Oryza_glaberrima_pi.7.19700001.19800000.fasta	59282	394	93.2542	87.962	0.218877	0.423815
Oryza_glaberrima_pi.7.19800001.19900000.fasta	59859	308	61.7209	68.7622	-0.371694	0.398508
Oryza_glaberrima_pi.7.19900001.20000000.fasta	92277	596	179.647	133.059	1.27724	0.444055
Oryza_glaberrima_pi.7.20000001.20100000.fasta	79500	778	231.675	173.692	1.21932	0.432545
Oryza_glaberrima_pi.7.2000001.2100000.fasta	92947	539	98.9928	120.334	-0.646592	0.431257
Oryza_glaberrima_pi.7.200001.300000.fasta	74526	678	101.163	151.366	-1.21067	0.421415
Oryza_glaberrima_pi.7.20100001.20200000.fasta	76344	446	61.9841	99.5712	-1.37459	0.415303
Oryza_glaberrima_pi.7.20200001.20300000.fasta	49382	587	77.1539	131.05	-1.50014	0.425035
Oryza_glaberrima_pi.7.20300001.20400000.fasta	68130	471	124.903	105.153	0.684194	0.394629
Oryza_glaberrima_pi.7.20400001.20500000.fasta	59406	624	150.259	139.31	0.286768	0.404232
Oryza_glaberrima_pi.7.20500001.20600000.fasta	83167	702	147.882	156.724	-0.205975	0.410612
Oryza_glaberrima_pi.7.20600001.20700000.fasta	70981	886	258.577	197.803	1.12279	0.434102
Oryza_glaberrima_pi.7.20700001.20800000.fasta	84154	352	38.348	78.5854	-1.86093	0.415707
Oryza_glaberrima_pi.7.20800001.20900000.fasta	65866	907	283.379	202.491	1.45991	0.421379
Oryza_glaberrima_pi.7.20900001.21000000.fasta	74808	986	366.822	220.128	2.43616	0.425538
Oryza_glaberrima_pi.7.21000001.21100000.fasta	56313	741	210.434	165.431	0.993414	0.43871
Oryza_glaberrima_pi.7.2100001.2200000.fasta	85500	1086	215.427	242.454	-0.407634	0.444
Oryza_glaberrima_pi.7.21100001.21200000.fasta	69555	1773	375.854	395.829	-0.18475	0.448167
Oryza_glaberrima_pi.7.21200001.21300000.fasta	69439	1526	268.566	340.685	-0.774759	0.436697
Oryza_glaberrima_pi.7.21300001.21400000.fasta	84104	1235	139.469	275.719	-1.80769	0.422601
Oryza_glaberrima_pi.7.21400001.21500000.fasta	66661	1011	142.825	225.71	-1.34254	0.421585
Oryza_glaberrima_pi.7.21500001.21600000.fasta	48897	347	108.901	77.4691	1.47446	0.453498
Oryza_glaberrima_pi.7.21600001.21700000.fasta	80676	456	109.23	101.804	0.265668	0.427631
Oryza_glaberrima_pi.7.21700001.21800000.fasta	84860	690	205.259	154.045	1.21368	0.442695
Oryza_glaberrima_pi.7.21800001.21900000.fasta	93414	557	110.288	124.352	-0.412437	0.439847
Oryza_glaberrima_pi.7.21900001.22000000.fasta	47910	362	58.2342	80.8179	-1.01587	0.461735
Oryza_glaberrima_pi.7.22000001.22100000.fasta	87722	558	88.9886	124.576	-1.04172	0.425323
Oryza_glaberrima_pi.7.2200001.2300000.fasta	90213	772	160.044	172.352	-0.260819	0.422546
Oryza_glaberrima_pi.7.22100001.22200000.fasta	77521	402	89.9394	89.7481	0.00775527	0.44668
Oryza_glaberrima_pi.7.22200001.22300000.fasta	83018	669	154.475	149.357	0.125073	0.432227
Oryza_glaberrima_pi.7.22300001.22400000.fasta	90589	445	69.2055	99.348	-1.10479	0.449634
Oryza_glaberrima_pi.7.22400001.22500000.fasta	71058	474	89.0089	105.822	-0.578802	0.453554
Oryza_glaberrima_pi.7.22500001.22600000.fasta	90500	312	59.6964	69.6552	-0.519032	0.42486
Oryza_glaberrima_pi.7.22600001.22700000.fasta	87545	209	45.966	46.6601	-0.0537293	0.432019
Oryza_glaberrima_pi.7.22700001.22800000.fasta	88638	686	179.794	153.152	0.635028	0.445318
Oryza_glaberrima_pi.7.22800001.22900000.fasta	95118	434	71.466	96.8922	-0.955376	0.437597
Oryza_glaberrima_pi.7.22900001.23000000.fasta	80088	726	117.807	162.082	-0.99746	0.406878
Oryza_glaberrima_pi.7.23000001.23100000.fasta	69234	225	51.3174	50.2321	0.0781263	0.440366
Oryza_glaberrima_pi.7.2300001.2400000.fasta	79432	1172	307.055	261.654	0.634655	0.41934
Oryza_glaberrima_pi.7.23100001.23200000.fasta	84802	218	24.5842	48.6693	-1.78874	0.430323
Oryza_glaberrima_pi.7.23200001.23300000.fasta	92143	435	99.4956	97.1154	0.0892301	0.444959
Oryza_glaberrima_pi.7.23300001.23400000.fasta	95093	655	119.256	146.231	-0.673258	0.43726
Oryza_glaberrima_pi.7.23400001.23500000.fasta	85843	662	143.8	147.794	-0.0986268	0.474389
Oryza_glaberrima_pi.7.23500001.23600000.fasta	88862	245	41.944	54.6972	-0.844105	0.454455
Oryza_glaberrima_pi.7.23600001.23700000.fasta	90780	413	88.4041	92.2039	-0.149977	0.427053
Oryza_glaberrima_pi.7.23700001.23800000.fasta	87062	476	94.9283	106.269	-0.388769	0.439226
Oryza_glaberrima_pi.7.23800001.23900000.fasta	96228	457	91.7291	102.027	-0.367599	0.43277
Oryza_glaberrima_pi.7.23900001.24000000.fasta	94461	571	158.184	127.478	0.878483	0.443374
Oryza_glaberrima_pi.7.24000001.24100000.fasta	91738	1059	311.964	236.426	1.16826	0.449646
Oryza_glaberrima_pi.7.2400001.2500000.fasta	93145	1226	350.035	273.709	1.02006	0.412752
Oryza_glaberrima_pi.7.24100001.24200000.fasta	83576	560	131.201	125.022	0.180218	0.456741
Oryza_glaberrima_pi.7.24200001.24300000.fasta	58505	245	44.8969	54.6972	-0.648656	0.432825
Oryza_glaberrima_pi.7.24300001.24400000.fasta	72513	379	82.5848	84.6132	-0.0871841	0.434078
Oryza_glaberrima_pi.7.24400001.24500000.fasta	88653	352	77.9762	78.5854	-0.0281711	0.435523
Oryza_glaberrima_pi.7.24500001.24600000.fasta	70349	564	102.409	125.915	-0.680798	0.432401
Oryza_glaberrima_pi.7.24600001.24700000.fasta	89878	464	97.1996	103.59	-0.224691	0.427468
Oryza_glaberrima_pi.7.24700001.24800000.fasta	93213	378	62.5294	84.39	-0.942067	0.413622
Oryza_glaberrima_pi.7.24800001.24900000.fasta	34075	237	55.9757	52.9112	0.20959	0.450409
Oryza_glaberrima_pi.7.24900001.25000000.fasta	92810	462	99.1889	103.143	-0.139641	0.425408
Oryza_glaberrima_pi.7.25000001.25100000.fasta	42920	158	40.4608	35.2741	0.528599	0.42246
Oryza_glaberrima_pi.7.2500001.2600000.fasta	81509	868	284.846	193.784	1.7171	0.425562
Oryza_glaberrima_pi.7.25100001.25200000.fasta	37894	404	113.93	90.1946	0.957537	0.446605
Oryza_glaberrima_pi.7.25200001.25300000.fasta	88193	647	180.841	144.445	0.919562	0.444266
Oryza_glaberrima_pi.7.25300001.25400000.fasta	96357	305	57.56	68.0924	-0.5614	0.413626
Oryza_glaberrima_pi.7.25400001.25500000.fasta	82153	325	71.9191	72.5575	-0.0319571	0.428041
Oryza_glaberrima_pi.7.25500001.25600000.fasta	89357	821	209.574	183.291	0.523865	0.441128
Oryza_glaberrima_pi.7.25600001.25700000.fasta	97012	702	221.142	156.724	1.50062	0.42651
Oryza_glaberrima_pi.7.25700001.25800000.fasta	89742	675	165.627	150.696	0.361668	0.420564
Oryza_glaberrima_pi.7.25800001.25900000.fasta	83765	710	176.4	158.51	0.412067	0.446887
Oryza_glaberrima_pi.7.25900001.26000000.fasta	90924	275	41.8838	61.3948	-1.15212	0.441094
Oryza_glaberrima_pi.7.26000001.26100000.fasta	91236	579	158.781	129.264	0.832874	0.423087
Oryza_glaberrima_pi.7.2600001.2700000.fasta	85488	527	155.271	117.655	1.1655	0.397539
Oryza_glaberrima_pi.7.26100001.26200000.fasta	65952	568	161.879	126.808	1.00862	0.431602
Oryza_glaberrima_pi.7.26200001.26300000.fasta	95641	745	182.824	166.324	0.362273	0.420086
Oryza_glaberrima_pi.7.26300001.26400000.fasta	88557	518	141.11	115.646	0.802599	0.417487
Oryza_glaberrima_pi.7.26400001.26500000.fasta	88272	388	73.8646	86.6225	-0.53574	0.41182
Oryza_glaberrima_pi.7.26500001.26600000.fasta	68473	319	64.8117	71.218	-0.326631	0.432916
Oryza_glaberrima_pi.7.26600001.26700000.fasta	93324	227	35.5936	50.6786	-1.07652	0.424225
Oryza_glaberrima_pi.7.26700001.26800000.fasta	80318	480	91.0591	107.162	-0.547454	0.443888
Oryza_glaberrima_pi.7.26800001.26900000.fasta	59232	245	20.4902	54.6972	-2.26408	0.417352
Oryza_glaberrima_pi.7.26900001.27000000.fasta	80584	874	145.41	195.124	-0.931015	0.421681
Oryza_glaberrima_pi.7.27000001.27100000.fasta	93503	816	133.977	182.175	-0.966525	0.429881
Oryza_glaberrima_pi.7.2700001.2800000.fasta	61706	191	25.725	42.6415	-1.43103	0.423837
Oryza_glaberrima_pi.7.27100001.27200000.fasta	68569	2472	622.993	551.884	0.471952	0.420589
Oryza_glaberrima_pi.7.27200001.27300000.fasta	34157	841	208.362	187.757	0.400968	0.437499
Oryza_glaberrima_pi.7.27300001.27400000.fasta	40536	523	136.869	116.762	0.627725	0.445797
Oryza_glaberrima_pi.7.27400001.27500000.fasta	71414	2028	597.415	452.759	1.16995	0.448041
Oryza_glaberrima_pi.7.27500001.27600000.fasta	69990	1295	443.109	289.114	1.9487	0.423989
Oryza_glaberrima_pi.7.27600001.27700000.fasta	76627	488	126.304	108.948	0.580458	0.43479
Oryza_glaberrima_pi.7.27700001.27800000.fasta	92206	256	22.7547	57.153	-2.18011	0.42012
Oryza_glaberrima_pi.7.27800001.27900000.fasta	90930	413	68.18	92.2039	-0.948231	0.411155
Oryza_glaberrima_pi.7.27900001.28000000.fasta	91529	921	236.524	205.617	0.549383	0.41219
Oryza_glaberrima_pi.7.28000001.28100000.fasta	64622	596	115.005	133.059	-0.494971	0.435664
Oryza_glaberrima_pi.7.2800001.2900000.fasta	65200	202	27.2906	45.0973	-1.42558	0.401353
Oryza_glaberrima_pi.7.28100001.28200000.fasta	52601	493	132.726	110.064	0.750251	0.438768
Oryza_glaberrima_pi.7.28200001.28300000.fasta	94126	504	121.295	112.52	0.284218	0.420434
Oryza_glaberrima_pi.7.28300001.28400000.fasta	94872	303	47.5064	67.6459	-1.08048	0.423961
Oryza_glaberrima_pi.7.28400001.28500000.fasta	90759	486	75.0566	108.501	-1.12309	0.440192
Oryza_glaberrima_pi.7.28500001.28600000.fasta	68542	528	120.055	117.878	0.0673377	0.440399
Oryza_glaberrima_pi.7.28600001.28700000.fasta	56430	473	122.082	105.599	0.568606	0.451391
Oryza_glaberrima_pi.7.28700001.28800000.fasta	91493	480	122.727	107.162	0.529164	0.436851
Oryza_glaberrima_pi.7.28800001.28900000.fasta	91514	580	131.669	129.487	0.0614637	0.423552
Oryza_glaberrima_pi.7.28900001.29000000.fasta	90592	588	162.373	131.273	0.864169	0.432409
Oryza_glaberrima_pi.7.29000001.29100000.fasta	91918	467	108.002	104.26	0.130767	0.427474
Oryza_glaberrima_pi.7.2900001.3000000.fasta	45343	239	50.1178	53.3577	-0.219756	0.419471
Oryza_glaberrima_pi.7.29100001.29200000.fasta	96592	457	122.973	102.027	0.747695	0.431382
Oryza_glaberrima_pi.7.29200001.29300000.fasta	95268	206	25.2584	45.9903	-1.62803	0.414341
Oryza_glaberrima_pi.7.29300001.29400000.fasta	97241	522	136.015	116.539	0.609208	0.440858
Oryza_glaberrima_pi.7.29400001.29500000.fasta	92912	789	196.202	176.147	0.415861	0.441858
Oryza_glaberrima_pi.7.29500001.29600000.fasta	95950	501	121.959	111.85	0.329367	0.429429
Oryza_glaberrima_pi.7.3000001.3100000.fasta	13074	20	2.56679	4.46508	-1.35582	0.391299
Oryza_glaberrima_pi.7.300001.400000.fasta	53974	284	47.7451	63.4041	-0.895684	0.441511
Oryza_glaberrima_pi.7.3100001.3200000.fasta	85862	772	150.306	172.352	-0.467198	0.420772
Oryza_glaberrima_pi.7.3200001.3300000.fasta	80853	491	144.375	109.618	1.15535	0.410439
Oryza_glaberrima_pi.7.3300001.3400000.fasta	85298	455	107.79	101.581	0.222639	0.420116
Oryza_glaberrima_pi.7.3400001.3500000.fasta	90777	621	220.949	138.641	2.16618	0.424218
Oryza_glaberrima_pi.7.3500001.3600000.fasta	89705	1098	387.772	245.133	2.12791	0.412068
Oryza_glaberrima_pi.7.3600001.3700000.fasta	57856	471	133.654	105.153	0.987376	0.420352
Oryza_glaberrima_pi.7.3700001.3800000.fasta	95353	723	216.496	161.413	1.24606	0.441474
Oryza_glaberrima_pi.7.3800001.3900000.fasta	72959	381	124.12	85.0597	1.67015	0.41075
Oryza_glaberrima_pi.7.3900001.4000000.fasta	71709	368	77.0059	82.1574	-0.227983	0.41625
Oryza_glaberrima_pi.7.4000001.4100000.fasta	89938	599	165.708	133.729	0.87237	0.407647
Oryza_glaberrima_pi.7.400001.500000.fasta	91244	459	92.0554	102.474	-0.370283	0.418518
Oryza_glaberrima_pi.7.4100001.4200000.fasta	86010	554	149.244	123.683	0.7536	0.402293
Oryza_glaberrima_pi.7.4200001.4300000.fasta	47778	344	58.1721	76.7993	-0.881339	0.394872
Oryza_glaberrima_pi.7.4300001.4400000.fasta	93158	440	72.9149	98.2317	-0.938387	0.419069
Oryza_glaberrima_pi.7.4400001.4500000.fasta	56983	419	82.5124	93.5434	-0.42921	0.449284
Oryza_glaberrima_pi.7.4500001.4600000.fasta	79437	311	53.0587	69.432	-0.856059	0.392382
Oryza_glaberrima_pi.7.4600001.4700000.fasta	65264	446	84.4008	99.5712	-0.554794	0.413476
Oryza_glaberrima_pi.7.4700001.4800000.fasta	82710	406	73.1406	90.6411	-0.702565	0.422507
Oryza_glaberrima_pi.7.4800001.4900000.fasta	57249	188	33.9535	41.9717	-0.688939	0.394667
Oryza_glaberrima_pi.7.4900001.5000000.fasta	89894	384	80.4862	85.7295	-0.222455	0.422597
Oryza_glaberrima_pi.7.5000001.5100000.fasta	86220	523	138.347	116.762	0.673875	0.407823
Oryza_glaberrima_pi.7.500001.600000.fasta	76996	319	61.7451	71.218	-0.482979	0.407212
Oryza_glaberrima_pi.7.5100001.5200000.fasta	89098	540	120.562	120.557	0.000138631	0.4181
Oryza_glaberrima_pi.7.5200001.5300000.fasta	81902	648	200.17	144.669	1.40011	0.437948
Oryza_glaberrima_pi.7.5300001.5400000.fasta	64022	1300	368.008	290.23	0.980444	0.430155
Oryza_glaberrima_pi.7.5400001.5500000.fasta	90522	742	169.172	165.654	0.0775391	0.437936
Oryza_glaberrima_pi.7.5500001.5600000.fasta	94802	707	255.567	157.84	2.26052	0.413824
Oryza_glaberrima_pi.7.5600001.5700000.fasta	88008	709	210.316	158.287	1.20011	0.390978
Oryza_glaberrima_pi.7.5700001.5800000.fasta	95594	410	103.715	91.5341	0.484288	0.407
Oryza_glaberrima_pi.7.5800001.5900000.fasta	87948	398	73.7737	88.855	-0.617523	0.412811
Oryza_glaberrima_pi.7.5900001.6000000.fasta	45926	381	89.3158	85.0597	0.18198	0.411289
Oryza_glaberrima_pi.7.6000001.6100000.fasta	75972	488	90.9614	108.948	-0.601536	0.39227
Oryza_glaberrima_pi.7.600001.700000.fasta	91944	897	221.292	200.259	0.383834	0.434792
Oryza_glaberrima_pi.7.6100001.6200000.fasta	85756	1550	400.658	346.044	0.577647	0.418592
Oryza_glaberrima_pi.7.6200001.6300000.fasta	69365	1149	270.338	256.519	0.197026	0.406891
Oryza_glaberrima_pi.7.6300001.6400000.fasta	39572	643	155.51	143.552	0.303991	0.407256
Oryza_glaberrima_pi.7.6400001.6500000.fasta	35357	357	108.961	79.7016	1.33442	0.414374
Oryza_glaberrima_pi.7.6500001.6600000.fasta	23726	163	51.2156	36.3904	1.46544	0.385688
Oryza_glaberrima_pi.7.6600001.6700000.fasta	64642	444	98.9217	99.1247	-0.00745818	0.409311
Oryza_glaberrima_pi.7.6700001.6800000.fasta	92898	540	97.9349	120.557	-0.684146	0.407173
Oryza_glaberrima_pi.7.6800001.6900000.fasta	94833	590	116.023	131.72	-0.434705	0.403299
Oryza_glaberrima_pi.7.6900001.7000000.fasta	88815	675	175.15	150.696	0.592333	0.405313
Oryza_glaberrima_pi.7.7000001.7100000.fasta	68263	773	169.668	172.575	-0.0615278	0.41719
Oryza_glaberrima_pi.7.700001.800000.fasta	77335	490	110.886	109.394	0.0496948	0.412735
Oryza_glaberrima_pi.7.7100001.7200000.fasta	83258	577	145.573	128.817	0.474405	0.416886
Oryza_glaberrima_pi.7.7200001.7300000.fasta	68738	323	53.261	72.111	-0.949297	0.41838
Oryza_glaberrima_pi.7.7300001.7400000.fasta	79389	533	109.822	118.994	-0.281006	0.405725
Oryza_glaberrima_pi.7.7400001.7500000.fasta	81152	624	153.749	139.31	0.378178	0.408283
Oryza_glaberrima_pi.7.7500001.7600000.fasta	90202	1050	288.714	234.417	0.846922	0.425508
Oryza_glaberrima_pi.7.7600001.7700000.fasta	79665	575	154.905	128.371	0.753882	0.422715
Oryza_glaberrima_pi.7.7700001.7800000.fasta	91580	588	143.072	131.273	0.327838	0.428793
Oryza_glaberrima_pi.7.7800001.7900000.fasta	66525	1102	314.929	246.026	1.02419	0.431976
Oryza_glaberrima_pi.7.7900001.8000000.fasta	94078	851	221.132	189.989	0.598923	0.452999
Oryza_glaberrima_pi.7.8000001.8100000.fasta	84149	810	205.082	180.836	0.489813	0.434111
Oryza_glaberrima_pi.7.800001.900000.fasta	56167	213	37.3221	47.5531	-0.777398	0.417335
Oryza_glaberrima_pi.7.8100001.8200000.fasta	87215	1095	187.528	244.463	-0.851687	0.420485
Oryza_glaberrima_pi.7.8200001.8300000.fasta	77782	852	175.326	190.212	-0.285957	0.418264
Oryza_glaberrima_pi.7.8300001.8400000.fasta	93074	1399	224.649	312.332	-1.02727	0.434225
Oryza_glaberrima_pi.7.8400001.8500000.fasta	83797	859	185.229	191.775	-0.124734	0.415547
Oryza_glaberrima_pi.7.8500001.8600000.fasta	73773	913	237.6	203.831	0.605489	0.420036
Oryza_glaberrima_pi.7.8600001.8700000.fasta	66545	860	243.168	191.998	0.973816	0.417641
Oryza_glaberrima_pi.7.8700001.8800000.fasta	73485	687	170.314	153.375	0.403149	0.402224
Oryza_glaberrima_pi.7.8800001.8900000.fasta	75613	514	102.83	114.752	-0.378682	0.413809
Oryza_glaberrima_pi.7.8900001.9000000.fasta	87070	676	168.267	150.92	0.41957	0.418786
Oryza_glaberrima_pi.7.9000001.9100000.fasta	82400	724	222.466	161.636	1.37418	0.410726
Oryza_glaberrima_pi.7.900001.1000000.fasta	78167	622	142.187	138.864	0.0873116	0.402337
Oryza_glaberrima_pi.7.9100001.9200000.fasta	78020	545	108.183	121.673	-0.404266	0.399553
Oryza_glaberrima_pi.7.9200001.9300000.fasta	88696	833	150.851	185.97	-0.689954	0.419489
Oryza_glaberrima_pi.7.9300001.9400000.fasta	77818	1578	374.766	352.295	0.233467	0.416335
Oryza_glaberrima_pi.7.9400001.9500000.fasta	74494	866	125.167	193.338	-1.28842	0.411659
Oryza_glaberrima_pi.7.9500001.9600000.fasta	60150	1444	286.925	322.379	-0.402446	0.44041
Oryza_glaberrima_pi.7.9600001.9700000.fasta	30119	451	100.836	100.688	0.00537025	0.410131
Oryza_glaberrima_pi.7.9700001.9800000.fasta	15273	108	29.5052	24.1114	0.796992	0.392037
Oryza_glaberrima_pi.7.9800001.9900000.fasta	23073	601	239.888	134.176	2.87421	0.424888
Oryza_glaberrima_pi.7.9900001.10000000.fasta	32333	639	101.646	142.659	-1.04912	0.400105
Oryza_glaberrima_pi.8.10000001.10100000.fasta	71416	1007	273.544	224.817	0.792391	0.406963
Oryza_glaberrima_pi.8.1000001.1100000.fasta	83822	565	158.508	126.138	0.93585	0.428198
Oryza_glaberrima_pi.8.100001.200000.fasta	92723	498	99.9557	111.18	-0.367909	0.410816
Oryza_glaberrima_pi.8.10100001.10200000.fasta	84188	740	183.544	165.208	0.405309	0.423909
Oryza_glaberrima_pi.8.10200001.10300000.fasta	90572	695	186.155	155.161	0.729235	0.424325
