chr	start	stop	medianpos	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_barthii	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_glaberrima	ROD	RODmini-1
12	10900001	11000000	10950000.5	Oryza_barthii_pi.12.10900001.11000000.fasta	87633	1323	386.023	301.027	1.04333	0.412798	0.0044049958	Oryza_glaberrima_pi.12.10900001.11000000.fasta	87837	1219	394.49	272.146	1.64444	0.412874	0.0044911598	-0.0195605013	-0.0195605013
12	11000001	11100000	11050000.5	Oryza_barthii_pi.12.11000001.11100000.fasta	70379	824	214.793	187.488	0.537374	0.412647	0.0030519473	Oryza_glaberrima_pi.12.11000001.11100000.fasta	70476	854	267.531	190.659	1.47321	0.415056	0.0037960582	-0.243815126	-0.243815126
12	11100001	11200000	11150000.5	Oryza_barthii_pi.12.11100001.11200000.fasta	80147	1298	375.38	295.339	1.00139	0.422623	0.0046836438	Oryza_glaberrima_pi.12.11100001.11200000.fasta	80272	1347	472.392	300.723	2.08869	0.423791	0.0058848914	-0.2564771394	-0.2564771394
12	11200001	11300000	11250000.5	Oryza_barthii_pi.12.11200001.11300000.fasta	92190	1075	316.911	244.599	1.09182	0.405192	0.0034375854	Oryza_glaberrima_pi.12.11200001.11300000.fasta	91808	1148	420.965	256.295	2.34985	0.405598	0.0045852758	-0.3338652661	-0.3338652661
12	11300001	11400000	11350000.5	Oryza_barthii_pi.12.11300001.11400000.fasta	80913	1402	431.254	319.003	1.30043	0.409352	0.0053298481	Oryza_glaberrima_pi.12.11300001.11400000.fasta	81104	1354	495.732	302.286	2.34152	0.410744	0.0061123003	-0.1468057123	-0.1468057123
12	11400001	11500000	11450000.5	Oryza_barthii_pi.12.11400001.11500000.fasta	65107	1565	480.545	356.091	1.29193	0.429304	0.00738085	Oryza_glaberrima_pi.12.11400001.11500000.fasta	65570	1599	519.147	356.983	1.66272	0.429321	0.007917447	-0.0727012497	-0.0727012497
12	11500001	11600000	11550000.5	Oryza_barthii_pi.12.11500001.11600000.fasta	38124	839	241.766	190.901	0.983217	0.428231	0.0063415696	Oryza_glaberrima_pi.12.11500001.11600000.fasta	38852	884	309.947	197.356	2.08476	0.432183	0.0079776331	-0.2579903011	-0.2579903011
12	11600001	11700000	11650000.5	Oryza_barthii_pi.12.11600001.11700000.fasta	43714	1737	469.021	395.227	0.690321	0.460707	0.0107293087	Oryza_glaberrima_pi.12.11600001.11700000.fasta	44237	1689	490.683	377.076	1.1029	0.464803	0.0110921401	-0.0338168456	-0.0338168456
12	11700001	11800000	11750000.5	Oryza_barthii_pi.12.11700001.11800000.fasta	86500	2422	608.086	551.087	0.382596	0.421623	0.007029896	Oryza_glaberrima_pi.12.11700001.11800000.fasta	86486	2479	814.984	553.446	1.73093	0.428014	0.0094233055	-0.3404615898	-0.3404615898
12	11800001	11900000	11850000.5	Oryza_barthii_pi.12.11800001.11900000.fasta	66991	1874	499.187	426.399	0.63122	0.434849	0.0074515532	Oryza_glaberrima_pi.12.11800001.11900000.fasta	65279	1786	539.962	398.731	1.29673	0.432741	0.0082716034	-0.1100509129	-0.1100509129
12	11900001	12000000	11950000.5	Oryza_barthii_pi.12.11900001.12000000.fasta	70356	1248	353.017	283.962	0.89847	0.44329	0.005017582	Oryza_glaberrima_pi.12.11900001.12000000.fasta	71492	1394	420.112	311.216	1.28037	0.453641	0.0058763498	-0.1711517197	-0.1711517197
12	12000001	12100000	12050000.5	Oryza_barthii_pi.12.12000001.12100000.fasta	63021	572	164.722	130.149	0.97854	0.415422	0.0026137637	Oryza_glaberrima_pi.12.12000001.12100000.fasta	62442	590	211.18	131.72	2.20052	0.418944	0.0033820185	-0.2939266687	-0.2939266687
12	12100001	12200000	12150000.5	Oryza_barthii_pi.12.12100001.12200000.fasta	80305	2181	592.148	496.252	0.714721	0.456659	0.0073737376	Oryza_glaberrima_pi.12.12100001.12200000.fasta	80096	2274	752.564	507.679	1.76662	0.458011	0.0093957751	-0.2742215071	-0.2742215071
12	12200001	12300000	12250000.5	Oryza_barthii_pi.12.12200001.12300000.fasta	73061	965	280.679	219.57	1.02749	0.419393	0.0038417076	Oryza_glaberrima_pi.12.12200001.12300000.fasta	72780	953	301.254	212.761	1.52033	0.420621	0.0041392415	-0.0774483552	-0.0774483552
12	12300001	12400000	12350000.5	Oryza_barthii_pi.12.12300001.12400000.fasta	88263	876	230.624	199.32	0.579653	0.428836	0.0026129182	Oryza_glaberrima_pi.12.12300001.12400000.fasta	88417	916	295.485	204.501	1.62606	0.429908	0.0033419478	-0.2790097303	-0.2790097303
12	12400001	12500000	12450000.5	Oryza_barthii_pi.12.12400001.12500000.fasta	83290	1233	338.177	280.549	0.758894	0.411114	0.0040602353	Oryza_glaberrima_pi.12.12400001.12500000.fasta	83598	1318	414.353	294.249	1.49338	0.412519	0.0049564942	-0.2207406175	-0.2207406175
12	12500001	12600000	12550000.5	Oryza_barthii_pi.12.12500001.12600000.fasta	65533	1216	339.498	276.681	0.838763	0.421003	0.0051805655	Oryza_glaberrima_pi.12.12500001.12600000.fasta	66293	1249	407.336	278.844	1.68571	0.423234	0.0061444798	-0.1860635272	-0.1860635272
12	12600001	12700000	12650000.5	Oryza_barthii_pi.12.12600001.12700000.fasta	69194	1521	394.488	346.079	0.51703	0.432185	0.005701188	Oryza_glaberrima_pi.12.12600001.12700000.fasta	69902	1542	474.715	344.257	1.38696	0.433449	0.0067911505	-0.1911816468	-0.1911816468
12	12700001	12800000	12750000.5	Oryza_barthii_pi.12.12700001.12800000.fasta	87176	1562	435.014	355.408	0.827954	0.412222	0.0049900661	Oryza_glaberrima_pi.12.12700001.12800000.fasta	86039	1606	514.59	358.546	1.59301	0.413762	0.0059808924	-0.1985597582	-0.1985597582
12	12800001	12900000	12850000.5	Oryza_barthii_pi.12.12800001.12900000.fasta	89991	1445	389.864	328.787	0.686568	0.431301	0.0043322554	Oryza_glaberrima_pi.12.12800001.12900000.fasta	90538	1466	451.87	327.29	1.39299	0.433044	0.004990943	-0.1520426461	-0.1520426461
12	12900001	13000000	12950000.5	Oryza_barthii_pi.12.12900001.13000000.fasta	75095	1101	279.46	250.515	0.42675	0.40801	0.0037214195	Oryza_glaberrima_pi.12.12900001.13000000.fasta	75808	1084	321.717	242.007	1.20443	0.409559	0.0042438397	-0.1403819591	-0.1403819591
12	13000001	13100000	13050000.5	Oryza_barthii_pi.12.13000001.13100000.fasta	52961	1138	328.88	258.934	0.99779	0.399833	0.0062098525	Oryza_glaberrima_pi.12.13000001.13100000.fasta	54222	1055	325.229	235.533	1.39246	0.402026	0.0059981004	0.0340993816	0.0340993816
12	13100001	13200000	13150000.5	Oryza_barthii_pi.12.13100001.13200000.fasta	73982	1031	254.529	234.588	0.313902	0.410905	0.0034404179	Oryza_glaberrima_pi.12.13100001.13200000.fasta	74090	978	268.706	218.342	0.843209	0.411693	0.0036267512	-0.0541600795	-0.0541600795
12	13200001	13300000	13250000.5	Oryza_barthii_pi.12.13200001.13300000.fasta	53395	933	242.333	212.289	0.522435	0.446316	0.0045384961	Oryza_glaberrima_pi.12.13200001.13300000.fasta	53334	855	229.649	190.882	0.742084	0.44743	0.0043058649	0.0512573287	0.0512573287
12	13300001	13400000	13350000.5	Oryza_barthii_pi.12.13300001.13400000.fasta	35402	737	157.799	167.693	-0.217605	0.443558	0.004457347	Oryza_glaberrima_pi.12.13300001.13400000.fasta	35133	639	150.761	142.659	0.207254	0.441504	0.0042911508	0.0372859172	0.0372859172
12	13400001	13500000	13450000.5	Oryza_barthii_pi.12.13400001.13500000.fasta	66970	1003	245.003	228.217	0.27159	0.437763	0.0036583993	Oryza_glaberrima_pi.12.13400001.13500000.fasta	66592	859	219.163	191.775	0.521838	0.438508	0.0032911311	0.1003904134	0.1003904134
12	13500001	13600000	13550000.5	Oryza_barthii_pi.12.13500001.13600000.fasta	68183	1135	280.593	258.251	0.319554	0.416865	0.0041152927	Oryza_glaberrima_pi.12.13500001.13600000.fasta	67587	961	252.259	214.547	0.642521	0.417225	0.0037323598	0.0930511936	0.0930511936
12	13600001	13700000	13650000.5	Oryza_barthii_pi.12.13600001.13700000.fasta	86648	965	206.395	219.57	-0.22154	0.435369	0.0023819938	Oryza_glaberrima_pi.12.13600001.13700000.fasta	86882	819	182.764	182.845	-0.00162423	0.435971	0.0021035888	0.1168789931	0.1168789931
12	13700001	13800000	13750000.5	Oryza_barthii_pi.12.13700001.13800000.fasta	78669	1175	246.366	267.352	-0.289967	0.411043	0.0031316783	Oryza_glaberrima_pi.12.13700001.13800000.fasta	78247	987	217.275	220.352	-0.0510372	0.411868	0.0027767838	0.1133240676	0.1133240676
12	13800001	13900000	13850000.5	Oryza_barthii_pi.12.13800001.13900000.fasta	61642	638	149.455	145.167	0.108889	0.451725	0.0024245644	Oryza_glaberrima_pi.12.13800001.13900000.fasta	63718	715	163.672	159.627	0.09253	0.452983	0.0025686933	-0.0594452691	-0.0594452691
12	13900001	14000000	13950000.5	Oryza_barthii_pi.12.13900001.14000000.fasta	53289	589	125.331	134.018	-0.238803	0.429349	0.0023519113	Oryza_glaberrima_pi.12.13900001.14000000.fasta	56787	606	136.358	135.292	0.0287602	0.429001	0.0024012186	-0.0209647843	-0.0209647843
12	14000001	14100000	14050000.5	Oryza_barthii_pi.12.14000001.14100000.fasta	86705	1213	251.048	275.999	-0.333977	0.39728	0.002895427	Oryza_glaberrima_pi.12.14000001.14100000.fasta	86849	1216	225.465	271.477	-0.619967	0.397455	0.0025960575	0.1033939019	0.1033939019
12	14100001	14200000	14150000.5	Oryza_barthii_pi.12.14100001.14200000.fasta	68528	959	247.839	218.205	0.501382	0.383875	0.0036166093	Oryza_glaberrima_pi.12.14100001.14200000.fasta	68670	864	210.172	192.891	0.327345	0.384449	0.0030606087	0.1537353138	0.1537353138
12	14200001	14300000	14250000.5	Oryza_barthii_pi.12.14200001.14300000.fasta	48979	1084	302.646	246.647	0.838515	0.408502	0.0061790972	Oryza_glaberrima_pi.12.14200001.14300000.fasta	50669	893	246.649	199.366	0.86672	0.410634	0.0048678482	0.2122072105	0.2122072105
12	14300001	14400000	14350000.5	Oryza_barthii_pi.12.14300001.14400000.fasta	29404	538	127.786	122.413	0.161639	0.409992	0.0043458713	Oryza_glaberrima_pi.12.14300001.14400000.fasta	30409	461	109.226	102.92	0.223179	0.409239	0.0035918971	0.1734920619	0.1734920619
12	14400001	14500000	14450000.5	Oryza_barthii_pi.12.14400001.14500000.fasta	74049	970	273.683	220.708	0.886166	0.418853	0.0036959716	Oryza_glaberrima_pi.12.14400001.14500000.fasta	74423	745	212.072	166.324	1.00445	0.419724	0.0028495492	0.2290121469	0.2290121469
12	14500001	14600000	14550000.5	Oryza_barthii_pi.12.14500001.14600000.fasta	64071	863	207.753	196.362	0.214083	0.410755	0.0032425434	Oryza_glaberrima_pi.12.14500001.14600000.fasta	64720	760	191.07	169.673	0.460569	0.411249	0.0029522559	0.0895246473	0.0895246473
12	14600001	14700000	14650000.5	Oryza_barthii_pi.12.14600001.14700000.fasta	86244	1749	573.297	397.957	1.62902	0.406137	0.0066473842	Oryza_glaberrima_pi.12.14600001.14700000.fasta	86522	1540	490.024	343.811	1.55648	0.407936	0.0056635769	0.1479991599	0.1479991599
12	14700001	14800000	14750000.5	Oryza_barthii_pi.12.14700001.14800000.fasta	74860	888	187.119	202.05	-0.272741	0.416334	0.0024995859	Oryza_glaberrima_pi.12.14700001.14800000.fasta	75641	643	138.553	143.552	-0.127081	0.41719	0.0018317182	0.2671913165	0.2671913165
12	14800001	14900000	14850000.5	Oryza_barthii_pi.12.14800001.14900000.fasta	76924	1040	170.972	236.635	-1.0247	0.406544	0.0022226093	Oryza_glaberrima_pi.12.14800001.14900000.fasta	77156	506	102.09	112.966	-0.350888	0.407675	0.0013231635	0.404680146	0.404680146
12	14900001	15000000	14950000.5	Oryza_barthii_pi.12.14900001.15000000.fasta	51688	451	90.6476	102.618	-0.42908	0.399688	0.0017537456	Oryza_glaberrima_pi.12.14900001.15000000.fasta	50709	348	77.0739	77.6924	-0.0289307	0.400636	0.0015199255	0.133326122	0.133326122
12	15000001	15100000	15050000.5	Oryza_barthii_pi.12.15000001.15100000.fasta	37791	382	82.5406	86.918	-0.185025	0.411162	0.0021841338	Oryza_glaberrima_pi.12.15000001.15100000.fasta	37950	330	77.0146	73.6738	0.16471	0.411143	0.0020293702	0.0708580973	0.0708580973
12	15100001	15200000	15150000.5	Oryza_barthii_pi.12.15100001.15200000.fasta	61024	739	175.209	168.148	0.154894	0.410543	0.0028711491	Oryza_glaberrima_pi.12.15100001.15200000.fasta	61269	518	130.047	115.646	0.453909	0.411339	0.0021225579	0.2607287678	0.2607287678
12	15200001	15300000	15250000.5	Oryza_barthii_pi.12.15200001.15300000.fasta	65316	1062	264.786	241.641	0.353721	0.416746	0.0040539225	Oryza_glaberrima_pi.12.15200001.15300000.fasta	64883	845	226.29	188.65	0.729014	0.417328	0.0034876624	0.1396820156	0.1396820156
12	15300001	15400000	15350000.5	Oryza_barthii_pi.12.15300001.15400000.fasta	53592	775	171.717	176.339	-0.096691	0.390507	0.0032041536	Oryza_glaberrima_pi.12.15300001.15400000.fasta	52334	650	149.317	145.115	0.105676	0.3906	0.0028531547	0.1095449568	0.1095449568
12	15400001	15500000	15450000.5	Oryza_barthii_pi.12.15400001.15500000.fasta	34851	523	123.527	119	0.140066	0.382469	0.003544432	Oryza_glaberrima_pi.12.15400001.15500000.fasta	32867	674	228.536	150.473	1.89367	0.384341	0.0069533575	-0.9617691778	-0.9617691778
12	15500001	15600000	15550000.5	Oryza_barthii_pi.12.15500001.15600000.fasta	43995	363	105.587	82.5948	1.02226	0.393125	0.0023999773	Oryza_glaberrima_pi.12.15500001.15600000.fasta	44368	314	71.0759	70.1017	0.0504502	0.394548	0.0016019631	0.3325090423	0.3325090423
12	15600001	15700000	15650000.5	Oryza_barthii_pi.12.15600001.15700000.fasta	51549	589	146.249	134.018	0.33626	0.418371	0.002837087	Oryza_glaberrima_pi.12.15600001.15700000.fasta	52570	522	109.81	116.539	-0.210458	0.418918	0.0020888339	0.2637399192	0.2637399192
12	15700001	15800000	15750000.5	Oryza_barthii_pi.12.15700001.15800000.fasta	44852	1076	290.89	244.827	0.694847	0.423784	0.0064855525	Oryza_glaberrima_pi.12.15700001.15800000.fasta	45736	793	190.968	177.04	0.28736	0.42489	0.0041754417	0.3561933736	0.3561933736
12	15800001	15900000	15850000.5	Oryza_barthii_pi.12.15800001.15900000.fasta	90913	1578	502.175	359.049	1.47355	0.412254	0.0055236875	Oryza_glaberrima_pi.12.15800001.15900000.fasta	91242	1528	426.94	341.132	0.920615	0.412701	0.0046792048	0.1528838719	0.1528838719
12	15900001	16000000	15950000.5	Oryza_barthii_pi.12.15900001.16000000.fasta	39636	683	214.97	155.406	1.41315	0.403766	0.0054236048	Oryza_glaberrima_pi.12.15900001.16000000.fasta	39376	638	161.487	142.436	0.488088	0.405944	0.004101153	0.2438326288	0.2438326288
12	16000001	16100000	16050000.5	Oryza_barthii_pi.12.16000001.16100000.fasta	42306	685	206.572	155.861	1.19963	0.398515	0.0048828062	Oryza_glaberrima_pi.12.16000001.16100000.fasta	42473	646	175.231	144.222	0.784658	0.39656	0.0041257034	0.1550548596	0.1550548596
12	16100001	16200000	16150000.5	Oryza_barthii_pi.12.16100001.16200000.fasta	58267	691	172.753	157.226	0.364123	0.409183	0.0029648515	Oryza_glaberrima_pi.12.16100001.16200000.fasta	58306	465	116.11	103.813	0.431462	0.408935	0.0019913903	0.3283338884	0.3283338884
12	16200001	16300000	16250000.5	Oryza_barthii_pi.12.16200001.16300000.fasta	44327	1252	410.582	284.873	1.63039	0.416655	0.0092625713	Oryza_glaberrima_pi.12.16200001.16300000.fasta	45744	1138	375.834	254.063	1.75291	0.418106	0.0082160283	0.1129862297	0.1129862297
12	16300001	16400000	16350000.5	Oryza_barthii_pi.12.16300001.16400000.fasta	44730	829	228.657	188.626	0.783105	0.431564	0.0051119383	Oryza_glaberrima_pi.12.16300001.16400000.fasta	44401	647	214.501	144.445	1.76999	0.433172	0.0048309948	0.0549583118	0.0549583118
12	16400001	16500000	16450000.5	Oryza_barthii_pi.12.16400001.16500000.fasta	50372	462	108.438	105.121	0.116115	0.403137	0.0021527436	Oryza_glaberrima_pi.12.16400001.16500000.fasta	50302	394	92.2114	87.962	0.175747	0.401868	0.0018331557	0.148456068	0.148456068
12	16500001	16600000	16550000.5	Oryza_barthii_pi.12.16500001.16600000.fasta	71364	1226	277.768	278.957	-0.015744	0.405545	0.0038922706	Oryza_glaberrima_pi.12.16500001.16600000.fasta	70976	1181	379.947	263.663	1.61315	0.406365	0.0053531757	-0.3753349276	-0.3753349276
12	16600001	16700000	16650000.5	Oryza_barthii_pi.12.16600001.16700000.fasta	30348	590	183	134.245	1.33808	0.380835	0.0060300514	Oryza_glaberrima_pi.12.16600001.16700000.fasta	28984	335	87.0801	74.7901	0.596973	0.375947	0.0030044197	0.501758861	0.501758861
12	16700001	16800000	16750000.5	Oryza_barthii_pi.12.16700001.16800000.fasta	29573	589	141.309	134.018	0.200467	0.448599	0.0047783113	Oryza_glaberrima_pi.12.16700001.16800000.fasta	30006	520	164.224	116.092	1.51126	0.448211	0.0054730387	-0.1453918309	-0.1453918309
12	16800001	16900000	16850000.5	Oryza_barthii_pi.12.16800001.16900000.fasta	21644	209	59.5946	47.5546	0.923995	0.409946	0.0027534005	Oryza_glaberrima_pi.12.16800001.16900000.fasta	22085	186	56.1243	41.5252	1.26763	0.41384	0.0025412859	0.0770373004	0.0770373004
12	16900001	17000000	16950000.5	Oryza_barthii_pi.12.16900001.17000000.fasta	37767	742	170.643	168.83	0.0396002	0.444517	0.0045183096	Oryza_glaberrima_pi.12.16900001.17000000.fasta	38394	664	196.649	148.241	1.19189	0.448402	0.005121868	-0.1335805674	-0.1335805674
12	17000001	17100000	17050000.5	Oryza_barthii_pi.12.17000001.17100000.fasta	58247	1390	291.811	316.272	-0.285828	0.430243	0.0050098889	Oryza_glaberrima_pi.12.17000001.17100000.fasta	58520	1289	433.333	287.774	1.85049	0.432245	0.0074048701	-0.4780507604	-0.4780507604
12	17100001	17200000	17150000.5	Oryza_barthii_pi.12.17100001.17200000.fasta	15198	290	57.6453	65.9849	-0.463139	0.4192	0.003792953	Oryza_glaberrima_pi.12.17100001.17200000.fasta	15392	267	91.6998	59.6088	1.95107	0.420964	0.0059576273	-0.5707094992	-0.5707094992
12	17200001	17300000	17250000.5	Oryza_barthii_pi.12.17200001.17300000.fasta	47582	1183	296.05	269.173	0.368864	0.423757	0.0062218906	Oryza_glaberrima_pi.12.17200001.17300000.fasta	47970	1104	378.334	246.472	1.95646	0.425934	0.0078868876	-0.2676030657	-0.2676030657
12	17300001	17400000	17350000.5	Oryza_barthii_pi.12.17300001.17400000.fasta	82445	2288	472.707	520.598	-0.340264	0.404459	0.0057336042	Oryza_glaberrima_pi.12.17300001.17400000.fasta	82615	2172	768.212	484.907	2.13962	0.405239	0.0092986988	-0.6217894408	-0.6217894408
12	17400001	17500000	17450000.5	Oryza_barthii_pi.12.17400001.17500000.fasta	71831	1689	368.484	384.305	-0.1522	0.403594	0.0051298743	Oryza_glaberrima_pi.12.17400001.17500000.fasta	71860	1531	596.316	341.802	2.72528	0.404101	0.0082983023	-0.6176424193	-0.6176424193
12	17500001	17600000	17550000.5	Oryza_barthii_pi.12.17500001.17600000.fasta	86567	2621	620.534	596.367	0.149918	0.387523	0.0071682512	Oryza_glaberrima_pi.12.17500001.17600000.fasta	86858	2391	890.75	533.8	2.44923	0.389481	0.0102552442	-0.4306479966	-0.4306479966
12	17600001	17700000	17650000.5	Oryza_barthii_pi.12.17600001.17700000.fasta	87580	1937	420.641	440.733	-0.168585	0.395168	0.0048029345	Oryza_glaberrima_pi.12.17600001.17700000.fasta	87218	1746	684.304	389.801	2.76586	0.397779	0.0078459034	-0.6335645289	-0.6335645289
12	17700001	17800000	17750000.5	Oryza_barthii_pi.12.17700001.17800000.fasta	38370	1116	359.341	253.928	1.5333	0.411941	0.0093651551	Oryza_glaberrima_pi.12.17700001.17800000.fasta	34823	797	272.204	177.933	1.93533	0.423726	0.0078167878	0.1653328004	0.1653328004
12	17800001	17900000	17850000.5	Oryza_barthii_pi.12.17800001.17900000.fasta	71319	1649	497.673	375.204	1.20669	0.412992	0.0069781264	Oryza_glaberrima_pi.12.17800001.17900000.fasta	64286	1255	373.757	280.184	1.22175	0.395028	0.0058139719	0.1668290933	0.1668290933
12	17900001	18000000	17950000.5	Oryza_barthii_pi.12.17900001.18000000.fasta	83534	1172	279.224	266.67	0.173912	0.391092	0.0033426389	Oryza_glaberrima_pi.12.17900001.18000000.fasta	84003	1745	526.616	389.578	1.28775	0.393296	0.0062690142	-0.8754685569	-0.8754685569
12	18000001	18100000	18050000.5	Oryza_barthii_pi.12.18000001.18100000.fasta	68382	1432	357.525	325.829	0.359531	0.377409	0.0052283496	Oryza_glaberrima_pi.12.18000001.18100000.fasta	69558	1387	494.337	309.653	2.18239	0.38004	0.0071068317	-0.3592877866	-0.3592877866
12	18100001	18200000	18150000.5	Oryza_barthii_pi.12.18100001.18200000.fasta	63522	1445	250.924	328.787	-0.875245	0.426518	0.0039501905	Oryza_glaberrima_pi.12.18100001.18200000.fasta	63323	1104	347.886	246.472	1.50469	0.42415	0.0054938332	-0.3907767803	-0.3907767803
12	18200001	18300000	18250000.5	Oryza_barthii_pi.12.18200001.18300000.fasta	49065	796	154.229	181.117	-0.547723	0.400188	0.0031433608	Oryza_glaberrima_pi.12.18200001.18300000.fasta	49095	665	168.347	148.464	0.488816	0.400658	0.003429005	-0.0908722085	-0.0908722085
12	18300001	18400000	18350000.5	Oryza_barthii_pi.12.18300001.18400000.fasta	87107	1051	299.74	239.138	0.935847	0.412024	0.0034410553	Oryza_glaberrima_pi.12.18300001.18400000.fasta	86707	1043	341.72	232.854	1.70945	0.411864	0.003941089	-0.1453140575	-0.1453140575
12	18400001	18500000	18450000.5	Oryza_barthii_pi.12.18400001.18500000.fasta	53462	1332	379.086	303.075	0.926755	0.402913	0.0070907561	Oryza_glaberrima_pi.12.18400001.18500000.fasta	53216	1221	361.267	272.593	1.18994	0.405226	0.0067886914	0.0425997845	0.0425997845
12	18500001	18600000	18550000.5	Oryza_barthii_pi.12.18500001.18600000.fasta	50962	793	182.874	180.434	0.049878	0.428702	0.0035884384	Oryza_glaberrima_pi.12.18500001.18600000.fasta	52649	661	167.254	147.571	0.48683	0.429426	0.0031767745	0.1147195258	0.1147195258
12	18600001	18700000	18650000.5	Oryza_barthii_pi.12.18600001.18700000.fasta	43925	742	177.751	168.83	0.194885	0.431149	0.0040466932	Oryza_glaberrima_pi.12.18600001.18700000.fasta	44079	691	156.473	154.268	0.0521744	0.43159	0.003549831	0.1227822852	0.1227822852
12	18700001	18800000	18750000.5	Oryza_barthii_pi.12.18700001.18800000.fasta	22045	155	28.7126	35.2678	-0.67492	0.419568	0.0013024541	Oryza_glaberrima_pi.12.18700001.18800000.fasta	22120	174	29.0238	38.8462	-0.910643	0.418261	0.0013121067	-0.0074111017	-0.0074111017
12	18800001	18900000	18850000.5	Oryza_barthii_pi.12.18800001.18900000.fasta	61040	544	119.923	123.778	-0.114716	0.394851	0.0019646625	Oryza_glaberrima_pi.12.18800001.18900000.fasta	60614	490	90.5942	109.394	-0.626201	0.395322	0.0014946085	0.239254328	0.239254328
