name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_barthii_pi.8.24400001.24500000.fasta	78071	818	273.64	186.123	1.73497	0.425929
Oryza_barthii_pi.8.24500001.24600000.fasta	94098	999	202.379	227.306	-0.40492	0.450442
Oryza_barthii_pi.8.24600001.24700000.fasta	91114	588	99.7113	133.79	-0.938455	0.423906
Oryza_barthii_pi.8.24700001.24800000.fasta	76598	622	110.948	141.526	-0.796248	0.409607
Oryza_barthii_pi.8.24800001.24900000.fasta	95037	536	73.9842	121.958	-1.44853	0.428077
Oryza_barthii_pi.8.24900001.25000000.fasta	89134	662	117	150.627	-0.822995	0.422521
Oryza_barthii_pi.8.25000001.25100000.fasta	75611	595	138.162	135.383	0.0756467	0.436089
Oryza_barthii_pi.8.2500001.2600000.fasta	40410	1069	275.101	243.234	0.48385	0.413006
Oryza_barthii_pi.8.25100001.25200000.fasta	81498	1588	475.485	361.324	1.16795	0.439667
Oryza_barthii_pi.8.25200001.25300000.fasta	83466	1428	340.329	324.919	0.175282	0.42328
Oryza_barthii_pi.8.25300001.25400000.fasta	96828	837	206.527	190.446	0.311582	0.430355
Oryza_barthii_pi.8.25400001.25500000.fasta	98149	595	124.193	135.383	-0.304533	0.430407
Oryza_barthii_pi.8.25500001.25600000.fasta	48291	378	75.203	86.0078	-0.461494	0.45031
Oryza_barthii_pi.8.25600001.25700000.fasta	86596	502	110.796	114.222	-0.110425	0.413922
Oryza_barthii_pi.8.25700001.25800000.fasta	92467	1221	306.336	277.819	0.379216	0.431492
Oryza_barthii_pi.8.25800001.25900000.fasta	87287	479	122.054	108.989	0.441119	0.42364
Oryza_barthii_pi.8.25900001.26000000.fasta	71156	532	148.093	121.048	0.822691	0.428866
Oryza_barthii_pi.8.26000001.26100000.fasta	79641	941	202.739	214.109	-0.19605	0.418219
Oryza_barthii_pi.8.2600001.2700000.fasta	29285	687	142.65	156.316	-0.322333	0.428222
Oryza_barthii_pi.8.26100001.26200000.fasta	96258	723	159.863	164.507	-0.104112	0.429014
Oryza_barthii_pi.8.26200001.26300000.fasta	97552	690	164.276	156.998	0.17092	0.423558
Oryza_barthii_pi.8.26300001.26400000.fasta	80308	778	148.066	177.021	-0.603427	0.422778
Oryza_barthii_pi.8.26400001.26500000.fasta	87431	660	164.374	150.172	0.348624	0.393225
Oryza_barthii_pi.8.26500001.26600000.fasta	92524	748	155.759	170.195	-0.312855	0.422688
Oryza_barthii_pi.8.26600001.26700000.fasta	29097	150	33.7479	34.1301	-0.0406399	0.410541
Oryza_barthii_pi.8.26700001.26800000.fasta	87631	697	194.953	158.591	0.845433	0.413813
Oryza_barthii_pi.8.26800001.26900000.fasta	88310	804	206.952	182.937	0.484341	0.394736
Oryza_barthii_pi.8.26900001.27000000.fasta	74035	2762	576.887	628.449	-0.303546	0.429091
Oryza_barthii_pi.8.27000001.27100000.fasta	76195	1207	296.98	274.634	0.300594	0.422772
Oryza_barthii_pi.8.2700001.2800000.fasta	45757	597	145.9	135.838	0.272938	0.432371
Oryza_barthii_pi.8.27100001.27200000.fasta	91122	685	128.738	155.861	-0.641615	0.421392
Oryza_barthii_pi.8.27200001.27300000.fasta	91543	1554	334.658	353.588	-0.197891	0.407925
Oryza_barthii_pi.8.27300001.27400000.fasta	95641	1410	346.634	320.823	0.297333	0.442698
Oryza_barthii_pi.8.27400001.27500000.fasta	95768	1173	282.619	266.897	0.217602	0.410708
Oryza_barthii_pi.8.27500001.27600000.fasta	88995	930	184.658	211.607	-0.470108	0.436562
Oryza_barthii_pi.8.27600001.27700000.fasta	94739	402	90.4122	91.4687	-0.0424479	0.435122
Oryza_barthii_pi.8.27700001.27800000.fasta	93292	1189	252.806	270.538	-0.242129	0.422191
Oryza_barthii_pi.8.27800001.27900000.fasta	96703	641	97.6521	145.849	-1.21804	0.417448
Oryza_barthii_pi.8.27900001.28000000.fasta	85296	708	148.073	161.094	-0.298061	0.418132
Oryza_barthii_pi.8.28000001.28100000.fasta	69746	786	167.379	178.842	-0.236454	0.421829
Oryza_barthii_pi.8.2800001.2900000.fasta	39218	1204	430.986	273.951	2.11765	0.419797
Oryza_barthii_pi.8.28100001.28200000.fasta	93777	1017	223.196	231.402	-0.130941	0.434032
Oryza_barthii_pi.8.28200001.28300000.fasta	84093	929	214.763	211.379	0.0591022	0.441342
Oryza_barthii_pi.8.28300001.28400000.fasta	89759	945	149.302	215.02	-1.1283	0.433141
Oryza_barthii_pi.8.2900001.3000000.fasta	89775	818	202.391	186.123	0.322516	0.397963
Oryza_barthii_pi.8.3000001.3100000.fasta	95216	626	122.597	142.436	-0.513336	0.398579
Oryza_barthii_pi.8.300001.400000.fasta	93590	1137	286.076	258.706	0.390782	0.422
Oryza_barthii_pi.8.3100001.3200000.fasta	92991	747	177.339	169.968	0.159957	0.402568
Oryza_barthii_pi.8.3200001.3300000.fasta	72730	914	188.11	207.966	-0.352428	0.392304
Oryza_barthii_pi.8.3300001.3400000.fasta	92334	766	124.64	174.291	-1.05086	0.394924
Oryza_barthii_pi.8.3400001.3500000.fasta	78001	878	218.482	199.775	0.34561	0.403308
Oryza_barthii_pi.8.3500001.3600000.fasta	95566	918	199.608	208.876	-0.16379	0.40565
Oryza_barthii_pi.8.3600001.3700000.fasta	93381	712	141.671	162.004	-0.462838	0.403684
Oryza_barthii_pi.8.3700001.3800000.fasta	74981	688	139.667	156.543	-0.3975	0.457376
Oryza_barthii_pi.8.3800001.3900000.fasta	43029	548	122.846	124.689	-0.0544229	0.423899
Oryza_barthii_pi.8.3900001.4000000.fasta	73155	1218	296.002	277.136	0.251493	0.40463
Oryza_barthii_pi.8.4000001.4100000.fasta	88764	1758	502.524	400.005	0.947603	0.41707
Oryza_barthii_pi.8.400001.500000.fasta	95477	812	205.064	184.758	0.405524	0.404136
Oryza_barthii_pi.8.4100001.4200000.fasta	54048	563	135.595	128.102	0.215469	0.414344
Oryza_barthii_pi.8.4200001.4300000.fasta	81924	776	146.086	176.566	-0.636827	0.393339
Oryza_barthii_pi.8.4300001.4400000.fasta	78591	1001	164.471	227.762	-1.02603	0.417833
Oryza_barthii_pi.8.4400001.4500000.fasta	41790	481	108.674	109.444	-0.0258866	0.407499
Oryza_barthii_pi.8.4500001.4600000.fasta	97324	619	137.666	140.844	-0.0831328	0.401188
Oryza_barthii_pi.8.4600001.4700000.fasta	84112	709	143.818	161.322	-0.400112	0.40931
Oryza_barthii_pi.8.4700001.4800000.fasta	26542	170	32.4534	38.6808	-0.585602	0.425969
Oryza_barthii_pi.8.4800001.4900000.fasta	54069	946	239.09	215.247	0.408917	0.420244
Oryza_barthii_pi.8.4900001.5000000.fasta	32770	836	219.745	190.218	0.572786	0.432368
Oryza_barthii_pi.8.5000001.5100000.fasta	37024	411	91.3868	93.5165	-0.0837137	0.40698
Oryza_barthii_pi.8.500001.600000.fasta	97162	635	153.661	144.484	0.234095	0.406322
Oryza_barthii_pi.8.5100001.5200000.fasta	87640	933	173.094	212.289	-0.68157	0.415442
Oryza_barthii_pi.8.5200001.5300000.fasta	70512	865	243.727	196.817	0.879611	0.398326
Oryza_barthii_pi.8.5300001.5400000.fasta	84284	573	148.155	130.377	0.502321	0.39693
Oryza_barthii_pi.8.5400001.5500000.fasta	75373	730	165.245	166.1	-0.0189772	0.432248
Oryza_barthii_pi.8.5500001.5600000.fasta	43230	525	131.706	119.455	0.377615	0.422565
Oryza_barthii_pi.8.5600001.5700000.fasta	74627	836	224.799	190.218	0.670837	0.436095
Oryza_barthii_pi.8.5700001.5800000.fasta	77606	1058	299.765	240.731	0.905622	0.403425
Oryza_barthii_pi.8.5800001.5900000.fasta	68511	1128	264.962	256.658	0.119507	0.394359
Oryza_barthii_pi.8.5900001.6000000.fasta	54102	1373	415.053	312.404	1.21424	0.394915
Oryza_barthii_pi.8.6000001.6100000.fasta	83674	2041	584.389	464.397	0.955551	0.39065
Oryza_barthii_pi.8.600001.700000.fasta	72693	882	241.348	200.685	0.747838	0.413398
Oryza_barthii_pi.8.6100001.6200000.fasta	78239	2365	740.785	538.118	1.39312	0.414654
Oryza_barthii_pi.8.6200001.6300000.fasta	76751	670	157.865	152.448	0.131008	0.408567
Oryza_barthii_pi.8.6300001.6400000.fasta	25564	495	134.482	112.629	0.714129	0.40958
Oryza_barthii_pi.8.6400001.6500000.fasta	25898	577	152.789	131.287	0.603356	0.423154
Oryza_barthii_pi.8.6500001.6600000.fasta	41368	1245	305.607	283.28	0.291198	0.456122
Oryza_barthii_pi.8.6600001.6700000.fasta	36977	194	50.4375	44.1416	0.519947	0.40911
Oryza_barthii_pi.8.6700001.6800000.fasta	67498	895	284.721	203.643	1.46952	0.428543
Oryza_barthii_pi.8.6800001.6900000.fasta	48425	175	31.8258	39.8184	-0.730499	0.40248
Oryza_barthii_pi.8.6900001.7000000.fasta	6089	70	14.8223	15.9274	-0.24619	0.468116
Oryza_barthii_pi.8.7000001.7100000.fasta	23393	18	2.18877	4.09561	-1.48503	0.385879
Oryza_barthii_pi.8.700001.800000.fasta	92371	785	186.068	178.614	0.153953	0.419734
Oryza_barthii_pi.8.7100001.7200000.fasta	52566	626	146.173	142.436	0.0966843	0.433125
Oryza_barthii_pi.8.7200001.7300000.fasta	45899	761	186.551	173.153	0.285417	0.440302
Oryza_barthii_pi.8.7300001.7400000.fasta	55125	721	181.551	164.052	0.393369	0.401901
Oryza_barthii_pi.8.7400001.7500000.fasta	67248	895	187.839	203.643	-0.286446	0.436757
Oryza_barthii_pi.8.7500001.7600000.fasta	79790	607	123.24	138.113	-0.396828	0.408353
Oryza_barthii_pi.8.7600001.7700000.fasta	72049	1067	245.868	242.779	0.0469951	0.404325
Oryza_barthii_pi.8.7700001.7800000.fasta	82444	1359	396.466	309.219	1.04266	0.406976
Oryza_barthii_pi.8.7800001.7900000.fasta	69718	945	250.804	215.02	0.614383	0.423797
Oryza_barthii_pi.8.7900001.8000000.fasta	78998	794	201.902	180.662	0.433754	0.408011
Oryza_barthii_pi.8.8000001.8100000.fasta	32441	1212	367.783	275.771	1.23263	0.403587
Oryza_barthii_pi.8.800001.900000.fasta	94752	1193	345.361	271.448	1.0059	0.38327
Oryza_barthii_pi.8.8100001.8200000.fasta	59026	729	211.976	165.872	1.02508	0.416145
Oryza_barthii_pi.8.8200001.8300000.fasta	54748	1314	459.698	298.98	1.98631	0.418924
Oryza_barthii_pi.8.8300001.8400000.fasta	75918	1077	247.963	245.054	0.0438356	0.424176
Oryza_barthii_pi.8.8400001.8500000.fasta	64674	700	172.288	159.274	0.301301	0.397694
Oryza_barthii_pi.8.8500001.8600000.fasta	74405	1143	311.354	260.071	0.728367	0.408024
Oryza_barthii_pi.8.8600001.8700000.fasta	77458	889	256.808	202.278	0.995001	0.412972
Oryza_barthii_pi.8.8700001.8800000.fasta	66514	730	194.797	166.1	0.637192	0.396011
Oryza_barthii_pi.8.8800001.8900000.fasta	80101	1183	297.978	269.173	0.395329	0.407437
Oryza_barthii_pi.8.8900001.9000000.fasta	25423	320	82.7021	72.8109	0.498306	0.367157
Oryza_barthii_pi.8.9000001.9100000.fasta	75525	1044	304.609	237.545	1.04255	0.385807
Oryza_barthii_pi.8.900001.1000000.fasta	91096	791	234.121	179.979	1.10982	0.411852
Oryza_barthii_pi.8.9100001.9200000.fasta	93300	1754	493.911	399.095	0.878396	0.414692
Oryza_barthii_pi.8.9200001.9300000.fasta	74676	981	235.23	223.211	0.198809	0.407951
Oryza_barthii_pi.8.9300001.9400000.fasta	94322	1578	381.486	359.049	0.231007	0.420601
Oryza_barthii_pi.8.9400001.9500000.fasta	56572	453	102.203	103.073	-0.0310468	0.394906
Oryza_barthii_pi.8.9500001.9600000.fasta	54282	1193	341.397	271.448	0.951945	0.425089
Oryza_barthii_pi.8.9600001.9700000.fasta	42502	326	82.6858	74.1761	0.420891	0.397253
Oryza_barthii_pi.8.9700001.9800000.fasta	63734	940	257.396	213.882	0.751052	0.419083
Oryza_barthii_pi.8.9800001.9900000.fasta	61144	1076	253.103	244.827	0.124845	0.41376
Oryza_barthii_pi.8.9900001.10000000.fasta	83441	1629	428.204	370.653	0.573995	0.415147
Oryza_barthii_pi.9.10000001.10100000.fasta	59628	899	205.751	204.553	0.0216148	0.393399
Oryza_barthii_pi.9.1000001.1100000.fasta	90802	1615	390.016	367.467	0.226834	0.41573
Oryza_barthii_pi.9.100001.200000.fasta	32432	564	124.664	128.329	-0.105202	0.399121
Oryza_barthii_pi.9.10100001.10200000.fasta	78294	1021	233.776	232.312	0.0232644	0.402825
Oryza_barthii_pi.9.10200001.10300000.fasta	75874	1565	416.682	356.091	0.62898	0.427255
Oryza_barthii_pi.9.10300001.10400000.fasta	78906	1118	237.4	254.383	-0.246588	0.414956
Oryza_barthii_pi.9.10400001.10500000.fasta	75426	1370	332.549	311.722	0.246903	0.41296
Oryza_barthii_pi.9.10500001.10600000.fasta	31737	996	333.201	226.624	1.73642	0.493616
Oryza_barthii_pi.9.10600001.10700000.fasta	18148	530	198.587	120.593	2.38146	0.394714
Oryza_barthii_pi.9.10700001.10800000.fasta	80587	1534	472.023	349.037	1.30243	0.395386
Oryza_barthii_pi.9.10800001.10900000.fasta	91947	1417	384.608	322.416	0.712885	0.418045
Oryza_barthii_pi.9.10900001.11000000.fasta	81983	2402	719.447	546.537	1.17029	0.420236
Oryza_barthii_pi.9.11000001.11100000.fasta	50362	923	284.002	210.014	1.30048	0.388047
Oryza_barthii_pi.9.1.100000.fasta	13783	326	56.0394	74.1761	-0.897043	0.43468
Oryza_barthii_pi.9.1100001.1200000.fasta	85057	913	166.577	207.739	-0.731387	0.397711
Oryza_barthii_pi.9.11100001.11200000.fasta	68541	1938	765.797	440.961	2.72408	0.392459
Oryza_barthii_pi.9.11200001.11300000.fasta	80155	2526	917.511	574.751	2.20612	0.419128
Oryza_barthii_pi.9.11300001.11400000.fasta	39908	938	274.591	213.427	1.05794	0.437257
Oryza_barthii_pi.9.11400001.11500000.fasta	48297	1441	380.524	327.876	0.593446	0.415943
Oryza_barthii_pi.9.11500001.11600000.fasta	45168	780	140.585	177.476	-0.76683	0.410735
Oryza_barthii_pi.9.11600001.11700000.fasta	68507	605	104.905	137.658	-0.876741	0.395488
Oryza_barthii_pi.9.11700001.11800000.fasta	84048	944	168.785	214.792	-0.790727	0.414674
Oryza_barthii_pi.9.11800001.11900000.fasta	85788	1146	195.172	260.754	-0.929019	0.412268
Oryza_barthii_pi.9.11900001.12000000.fasta	89106	659	152.311	149.945	0.0581703	0.409182
Oryza_barthii_pi.9.12000001.12100000.fasta	73036	1478	322.104	336.295	-0.155965	0.41318
Oryza_barthii_pi.9.1200001.1300000.fasta	82353	691	127.792	157.226	-0.690269	0.412421
Oryza_barthii_pi.9.12100001.12200000.fasta	76377	1167	230.059	265.532	-0.493481	0.414807
Oryza_barthii_pi.9.12200001.12300000.fasta	90728	1411	321.853	321.05	0.00924012	0.425267
Oryza_barthii_pi.9.12300001.12400000.fasta	88293	1098	254.448	249.832	0.0682422	0.450939
Oryza_barthii_pi.9.12400001.12500000.fasta	90383	1259	307.935	286.465	0.276902	0.407382
Oryza_barthii_pi.9.12500001.12600000.fasta	84771	1544	407.131	351.312	0.5873	0.423257
Oryza_barthii_pi.9.12600001.12700000.fasta	93962	1010	248.575	229.809	0.301513	0.401121
Oryza_barthii_pi.9.12700001.12800000.fasta	84453	1321	279.393	300.572	-0.260375	0.430705
Oryza_barthii_pi.9.12800001.12900000.fasta	94554	1590	393.011	361.779	0.319125	0.432627
Oryza_barthii_pi.9.12900001.13000000.fasta	84335	853	211.527	194.086	0.331605	0.401552
Oryza_barthii_pi.9.13000001.13100000.fasta	42676	538	125.213	122.413	0.0842137	0.415
Oryza_barthii_pi.9.1300001.1400000.fasta	84015	970	226.366	220.708	0.0946501	0.406706
Oryza_barthii_pi.9.13100001.13200000.fasta	76571	1458	410.253	331.745	0.874658	0.436619
Oryza_barthii_pi.9.13200001.13300000.fasta	86098	1127	259.82	256.431	0.0488122	0.46847
Oryza_barthii_pi.9.13300001.13400000.fasta	90705	796	158.563	181.117	-0.459425	0.42944
Oryza_barthii_pi.9.13400001.13500000.fasta	86544	1049	237.998	238.683	-0.0105951	0.437406
Oryza_barthii_pi.9.13500001.13600000.fasta	91811	1330	325.457	302.62	0.278857	0.44918
Oryza_barthii_pi.9.13600001.13700000.fasta	86439	1599	408.581	363.827	0.454722	0.420727
Oryza_barthii_pi.9.13700001.13800000.fasta	90155	1011	297.051	230.037	1.07568	0.400747
Oryza_barthii_pi.9.13800001.13900000.fasta	87723	1272	344.492	289.423	0.703017	0.411742
Oryza_barthii_pi.9.13900001.14000000.fasta	83542	1225	326.28	278.729	0.63027	0.416593
Oryza_barthii_pi.9.14000001.14100000.fasta	91797	1222	382.901	278.047	1.3932	0.431684
Oryza_barthii_pi.9.1400001.1500000.fasta	70761	1190	260.602	270.765	-0.13866	0.416471
Oryza_barthii_pi.9.14100001.14200000.fasta	77751	1077	236.472	245.054	-0.129334	0.41229
Oryza_barthii_pi.9.14200001.14300000.fasta	24519	338	68.3262	76.9065	-0.409451	0.419763
Oryza_barthii_pi.9.14300001.14400000.fasta	58097	495	115.025	112.629	0.0783034	0.423012
Oryza_barthii_pi.9.14400001.14500000.fasta	80344	638	130.09	145.167	-0.382796	0.392426
Oryza_barthii_pi.9.14500001.14600000.fasta	85351	829	193.206	188.626	0.0895948	0.42066
Oryza_barthii_pi.9.14600001.14700000.fasta	94994	858	173.865	195.224	-0.403764	0.432588
Oryza_barthii_pi.9.14700001.14800000.fasta	74672	889	221.808	202.278	0.356355	0.398777
Oryza_barthii_pi.9.14800001.14900000.fasta	93619	938	190.685	213.427	-0.393357	0.432001
Oryza_barthii_pi.9.14900001.15000000.fasta	96502	941	192.257	214.109	-0.376771	0.434135
Oryza_barthii_pi.9.15000001.15100000.fasta	71783	827	172.216	188.171	-0.31287	0.444852
Oryza_barthii_pi.9.1500001.1600000.fasta	73750	1311	310.341	298.297	0.149196	0.435551
Oryza_barthii_pi.9.15100001.15200000.fasta	75942	837	210.897	190.446	0.396264	0.409618
Oryza_barthii_pi.9.15200001.15300000.fasta	94463	725	170.733	164.962	0.129026	0.42328
Oryza_barthii_pi.9.15300001.15400000.fasta	94666	945	219.724	215.02	0.0807658	0.42491
Oryza_barthii_pi.9.15400001.15500000.fasta	88206	984	213.734	223.893	-0.167534	0.439731
Oryza_barthii_pi.9.15500001.15600000.fasta	84607	605	139.868	137.658	0.0591663	0.425501
Oryza_barthii_pi.9.15600001.15700000.fasta	83308	950	241.899	216.157	0.439635	0.416723
Oryza_barthii_pi.9.15700001.15800000.fasta	78897	1002	332.609	227.989	1.69435	0.416388
Oryza_barthii_pi.9.15800001.15900000.fasta	84373	916	238.625	208.421	0.534932	0.428004
Oryza_barthii_pi.9.15900001.16000000.fasta	91200	1009	213.964	229.582	-0.251179	0.44341
Oryza_barthii_pi.9.16000001.16100000.fasta	95698	1196	303.549	272.131	0.426515	0.405253
Oryza_barthii_pi.9.1600001.1700000.fasta	74259	805	191.024	183.165	0.158302	0.408668
Oryza_barthii_pi.9.16100001.16200000.fasta	87450	1079	192.518	245.509	-0.797147	0.403323
Oryza_barthii_pi.9.16200001.16300000.fasta	85626	1200	294.333	273.041	0.288089	0.422454
Oryza_barthii_pi.9.16300001.16400000.fasta	89255	1027	265.223	233.677	0.49849	0.443424
Oryza_barthii_pi.9.16400001.16500000.fasta	92554	837	222.646	190.446	0.62392	0.437219
Oryza_barthii_pi.9.16500001.16600000.fasta	90989	801	165.516	182.255	-0.33885	0.434638
Oryza_barthii_pi.9.16600001.16700000.fasta	87150	1049	220.26	238.683	-0.285043	0.444008
Oryza_barthii_pi.9.16700001.16800000.fasta	77991	756	175.065	172.016	0.0653808	0.438891
Oryza_barthii_pi.9.16800001.16900000.fasta	89865	853	190.444	194.086	-0.0692513	0.438303
Oryza_barthii_pi.9.16900001.17000000.fasta	92990	1206	266.568	274.406	-0.105516	0.444484
Oryza_barthii_pi.9.17000001.17100000.fasta	82995	756	209.244	172.016	0.7983	0.45624
Oryza_barthii_pi.9.1700001.1800000.fasta	86907	1282	270.265	291.699	-0.271496	0.420858
Oryza_barthii_pi.9.17100001.17200000.fasta	74652	602	146.746	136.975	0.262832	0.440035
Oryza_barthii_pi.9.17200001.17300000.fasta	85838	1042	271.834	237.09	0.541149	0.437174
Oryza_barthii_pi.9.17300001.17400000.fasta	96981	747	192.691	169.968	0.49311	0.424387
Oryza_barthii_pi.9.17400001.17500000.fasta	88505	838	225.73	190.673	0.67845	0.465131
Oryza_barthii_pi.9.17500001.17600000.fasta	93472	885	235.914	201.368	0.633204	0.434342
Oryza_barthii_pi.9.17600001.17700000.fasta	93588	971	242.976	220.935	0.36832	0.429966
Oryza_barthii_pi.9.17700001.17800000.fasta	91864	907	182.945	206.373	-0.41904	0.442633
Oryza_barthii_pi.9.17800001.17900000.fasta	83988	1012	145.57	230.264	-1.35814	0.436799
Oryza_barthii_pi.9.17900001.18000000.fasta	88608	1356	258.937	308.536	-0.594049	0.425688
Oryza_barthii_pi.9.18000001.18100000.fasta	84493	1127	283.401	256.431	0.388477	0.427251
Oryza_barthii_pi.9.1800001.1900000.fasta	79226	1007	197.636	229.127	-0.507479	0.445775
Oryza_barthii_pi.9.18100001.18200000.fasta	86143	909	235.912	206.828	0.519049	0.436992
Oryza_barthii_pi.9.18200001.18300000.fasta	96095	1267	371.769	288.286	1.06994	0.457777
Oryza_barthii_pi.9.18300001.18400000.fasta	96802	825	189.925	187.716	0.0434346	0.408724
Oryza_barthii_pi.9.18400001.18500000.fasta	89301	884	179.448	201.14	-0.398032	0.442522
Oryza_barthii_pi.9.18500001.18600000.fasta	70873	760	251.005	172.926	1.66553	0.418453
Oryza_barthii_pi.9.18600001.18700000.fasta	73468	934	213.85	212.517	0.0231525	0.447713
Oryza_barthii_pi.9.18700001.18800000.fasta	91536	970	247.902	220.708	0.454896	0.451901
Oryza_barthii_pi.9.18800001.18900000.fasta	91658	847	160.169	192.721	-0.623324	0.423512
Oryza_barthii_pi.9.18900001.19000000.fasta	91486	677	135.138	154.04	-0.452425	0.43416
Oryza_barthii_pi.9.19000001.19100000.fasta	70963	797	186.69	181.345	0.10875	0.413405
Oryza_barthii_pi.9.1900001.2000000.fasta	77669	853	185.952	194.086	-0.154673	0.420462
Oryza_barthii_pi.9.19100001.19200000.fasta	91743	1283	302.367	291.926	0.132153	0.443686
Oryza_barthii_pi.9.19200001.19300000.fasta	96678	894	215.873	203.415	0.226041	0.414365
Oryza_barthii_pi.9.19300001.19400000.fasta	84652	889	196.802	202.278	-0.0999056	0.43366
Oryza_barthii_pi.9.19400001.19500000.fasta	97826	746	193.944	169.74	0.525933	0.430991
Oryza_barthii_pi.9.19500001.19600000.fasta	89282	858	171.874	195.224	-0.4414	0.417177
Oryza_barthii_pi.9.19600001.19700000.fasta	94701	859	220.542	195.452	0.473747	0.430444
Oryza_barthii_pi.9.19700001.19800000.fasta	95245	912	236.33	207.511	0.512633	0.410056
Oryza_barthii_pi.9.19800001.19900000.fasta	94758	1026	273.2	233.45	0.628757	0.415463
Oryza_barthii_pi.9.19900001.20000000.fasta	95276	916	255.097	208.421	0.826661	0.41532
Oryza_barthii_pi.9.20000001.20100000.fasta	98511	363	67.3513	82.5948	-0.67775	0.416541
Oryza_barthii_pi.9.2000001.2100000.fasta	87034	995	162.058	226.396	-1.04928	0.412993
Oryza_barthii_pi.9.200001.300000.fasta	43284	490	91.3329	111.492	-0.665452	0.423816
Oryza_barthii_pi.9.20100001.20200000.fasta	96019	682	147.943	155.178	-0.171898	0.417934
Oryza_barthii_pi.9.20200001.20300000.fasta	89702	949	253.718	215.93	0.646063	0.413282
Oryza_barthii_pi.9.20300001.20400000.fasta	93167	886	235.283	201.595	0.616763	0.432877
Oryza_barthii_pi.9.20400001.20500000.fasta	85564	1162	242.277	264.394	-0.309004	0.442866
